Type,v,w
curve,5,-0.365
curve,5,-0.368
curve,5,-0.368
curve,5,-0.28300000000000003
curve,5,-0.20279999999999998
curve,5,-0.20879999999999999
curve,5,-0.20879999999999999
curve,5,-0.08919999999999999
curve,5,-0.0957
curve,5,0.0346
curve,5,0.0276
curve,5,0.1784
curve,5,0.17
straight,13,0.1685
straight,13,0.162
curve,5,0.4166
curve,5,0.41000000000000003
curve,5,0.4548
curve,5,0.4508
curve,5,0.5550999999999999
curve,5,0.5480999999999999
curve,5,0.589
curve,5,0.584
curve,5,0.533
curve,5,0.536
curve,5,0.43825000000000003
curve,5,0.444
curve,5,0.30375
curve,5,0.312
curve,5,0.17369999999999997
curve,5,0.18269999999999997
curve,5,0.18269999999999997
curve,5,0.01375
curve,5,0.023
curve,5,-0.1499
curve,5,-0.14
curve,5,-0.14
curve,5,-0.299
curve,5,-0.29
curve,5,-0.3735
curve,5,-0.368
curve,5,-0.368
curve,5,-0.4032
curve,5,-0.4002
curve,5,-0.4139999999999999
curve,5,-0.41324999999999995
curve,5,-0.41324999999999995
curve,5,-0.39025
